"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","77928","EXLEE182","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","44798","JBLSB180BRPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","35471","1JX51112STTNB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","50696","1QMF200D130G22","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","43036","PANRBB71PV7XA1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","85839","4000005201","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","69277","WANA15000PTO1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","57614","4000097900","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","65061","WANA230PTO2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","43158","BRBOH84AR2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","49081","EXIM8S1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","55748","4000000766","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","37981","4000096239","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","80391","BRBRA08MB2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","76199","EXFE4EG1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","30781","COCPB36AFPTA2","Captura de preços","2026-09-22","failed","2026-09-22","","UT","",""
"","44773","BRBRA08ME1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","90150","EXFE4DG1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","45129","WABRR47400VRDB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","68403","EXPC01XGFT2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","54675","EXLL10X2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","35306","BRBDK75DRB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","39704","EXME3BC1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","47285","EXPE12GCNZB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","42835","JBJBLPBCLUPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","41784","HR4160880PGF1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
